,username,vote,review,rating
1299,seabisuit,25,谁都不想做嗜睡的正义。不提其他的删改，应该也包括把故事用字幕交待是发生在2011年的重庆。相差八岁成熟稚嫩相抵并融合反应的小周小易表演是出乎意料的好，可惜了没有匹配的奖项或提名来表彰，不喜欢《七月与安生》的我在后半段审讯的开始也被折服，有太多可玩味并触及人性家庭教育社会的戏眼与镜头。前半段还不解为何女反派如此用力过猛，原来她叫未来，而且还藏着更大的boss就在身后注视着少年成年的你们，帮着掩埋判决粉饰，岂止是在校园的霸凌。,4
1300,fushia,22,为什么周冬雨无论和谁搭戏都如此有cp感，简直是精灵女演员,4
1301,库索,18,适合21岁以下观看。,3
1302,SebMia,27,王尔德告诉我们：“我们全掉在阴沟里，可有些人却仰望着星光。”但他却忘了提醒我们：“仰望过星光后，阴沟里会显得更加阴暗。”,4
1303,郭连凯,43,4.5 因为它够好，所以才够可惜。,5
1304,三千岁,26,一部颇有格调的片子，着色、剪辑以及打光等视听语言不错，能够充分利用电影的镜头语言来表达，这是难能可贵的。开篇展示跳楼的戏，铺垫、连续的景别变化来呈现校园里的残酷事件。不知是撤档后修改还是什么，最终的呈现只是一个远景（陈念帮着盖衣服）。大量的近景以及特写，是能突出人物以及捕捉情绪变化，可是丧失了人物所处的社会环境，“事件”与环境的割裂，导致指向性不明显、隐射模糊，也就缺乏力度和现实意义。电影还是不想在校园霸凌事件上多做文章，施暴主体的动机完全缺失，也没有未成年人心理方面的铺垫或者暗示。以“霸凌”命题，却以“守护青春”收尾。女主无意报复，失手杀人，后半段急转进入对抗法律的严肃性课题，这一段有着商业上类型化的考量。这是一个有关疼痛青春的电影，你的一切都将成为档案袋里的注脚。最后的档案袋镜头不错。,3
1305,钢铁侠,31,看过原著小说的我，并不关注着说电影能还原多少，因为小说真的太沉重了，那种仅仅是文字描述带给我的都是连呼吸都能痛起来的感受，那种不能将代入自己的感受……少年的你本该无忧，本该如花绽放，可你确有着那么多的痛苦，考上大学就能脱离现在了，离开这个城市就能重新开始了……多么美好多么坚定的信念，真希望这将是真的。,3
1306,胖达叔,62,校园欺凌是一个很好的切入点，但是这个点周围围绕了一系列的社会问题，大量使用特写，考验演技，破囚徒困境的时候简直泪点满满，但可惜的是那个就应该是这种古典式戏剧冲突的结束，光明的尾巴估计为了过审，老警察那句把两个人拖下来简直是反讽。总结起来是那句台词：你和我不会，但他是少年。也许正是因为是少年的无知才能破囚徒困境，因为那种信任丝毫不符合逻辑。由此来看，你成熟了在这部电影里简直是一种令人厌恶的状态。,5
1307,无耻不混蛋,36,"硬不硬！硬！毫无疑问，近年来拍的最好的青春片，没有之一。这也是我们能从国产青春片上，第一次感受到令人扼腕的“痛感”。这部才能称得上是真正意义上聚焦青少年成长的现实主义力作，从导演到主演，可以看出所有主创人员在处理这个题材上的无比用心，影片每一处都透着真诚。“你保护世界，我保护你。”年度最佳cp必须颁给周冬雨与易烊千玺，干净又凛冽，不仅默契十足，且化学感爆棚。
",4
1308,柯里昂,24,唉。,4
1309,居无间,68,非常锋利，非常好。影片聚焦校园霸凌，小北的出现，严格说是有些「偏题」的。他的保护有在柔化整个悲剧，现实题材也类型化，划入了犯罪推理。不过也因此，故事的格局也撑起来了。两个无望的少年，如何杀死禁锢自身的「未来」，合力冲出一个光明之下的未来。讽刺集中于最后的审判，少年身心俱是伤痕，却依然清澈决然，是成年人看待世界的镜子，审判成了「反审判」。镜像重叠，两人的命运也渐渐融为一体，所以，这还是一出《七月与安生》。影片的成功非常依赖影像氛围和演员表演，跟拍、手持、大特写，整个世界晃动不安。偏偏少年的哭泣又不动声色，一滴一滴一刀一刀直击人心。易烊千玺蜕变成功，周冬雨又贡献了影后级表演。,5
1310,肖恩恩恩恩肖,85,哪哪都对，啥啥都好。连很多扯的很远的空镜都带人入戏，积水的地面，雨搭的水花，封印的试卷，全都是情绪，全都是戏。七月与安生的时候，还离不开旁白，但这一次只用镜头语言就能传递情感。周冬雨每一场戏都好，甚至身为学渣还演出了好学生的矜持骄傲，但重点是她完成了东野圭吾塑造这个角色的时候真正想让她承担的功能——一个陷在地狱里的天使，她让人情不自禁想要去救赎，因为她好像拥有最干净的灵魂和眼睛。恰如这个杀手不太冷里的娜塔莉波曼。出电影院的时候和朋友感慨，看了三版嫌疑人X的献身，终于，终于，终于有人能拍出那个味儿了。,5
1311,默语生,16,曾国祥掌控力很强，展示了很好的导演功力，男女主也奉献出过硬演技，应该说是某批小鲜肉中的巅峰。电影感和情绪是到位的，也揭露出了底层社会冰山一角，为此有删改痕迹。但是接下来我要但是了。这个剧本在细节上很怪异，时空错乱处很多，最后校园、社会、悬疑都不占，甚至言情上也不怎么成立，核心矛盾反复横跳导致后一小时全面崩塌，不知该聚焦在哪里。感觉是想说得太多又没拎清楚，建议改编成电视剧好些。至于结尾字幕单屏打出某人原著我是绝对不同意的，东野圭吾老师就不配有姓名了吗？,3
1312,影探,13,没想到能把校园欺凌拍得这么引人入胜。完成度非常高，手持镜头、近身特写、交叉剪辑这些镜头语言非常丰富，演技无痕，最重要的是“真实”和“现实”。不是学校无为，而是无力，也不是警察无能，是无奈，问题也不只是欺凌，而是社会的真相。当宣誓和肮脏罪恶的角落剪辑在一起，讽刺得生猛又戳心。片子能上，不容易。,4
1313,饿霸,18,我希望中国导演都可以是陀思妥耶夫斯基，我不希望中国导演都变成东野圭吾。,3
1314,开膛手贝塔,37,是细节的胜利与生活的胜利。矫揉造作的，脱离现实的，柔光滤镜的，姿态暧昧的，全部把你撕破，然后从那面子上伸手进里子，拉出那黑色的，蓝色的，鲜红的还有透明的给你看，你看到里面有多少无奈无助无处躲藏，那就有多少无穷无尽无处不在。少年的你是少年的样子，少年的样子，就是善良而不会表达，但你知道他善良的样子。,4
1315,沙老怪,58,惊掉下巴。这才是我想拍的电影。,5
1316,唐朝,58,"不知道算不算是近十年来，或者说是我唯一看到的少年控诉/抗议成人世界最直接的一部中国电影。这是强调长辈权威的中国文化里，很难看到的一种情绪表达，并且还在不断遭到扼杀，尤其是当成人的代表是警察时，就更困难了。最后男女主面对警察审问时，为了保护对方和自救，交叉剪辑呈现的两人陈述，精彩绝伦，国产电影里从未感受到的轻蔑成人的情绪涌上心头。虽然这是国外电影或是某类特定国产宣教电影司空见惯的情绪表达，但这是国产电影里第一次来自真正意义上有受害者灵魂的控诉。任何人不会因为看一部电影倍受感动，就更了解被霸凌者的处境。现实没有上帝视角，往往充满误解和偏见。因此，看到、意识到问题存在才更加重要，有了这步，才有探讨、反思的可能，不然只会沉浸在岁月静好幻想中。
",5
1317,丁一,9,"少年的世界不是过春天，大人的世界也没有嘉年华，在这个狗十三的世界，毛坦厂一片苍茫，操场上躺着少年的尸体，操场下埋着老师的尸体。
曾国祥少年老成，跟陈可辛学会了如何拍一部好看的电影，希望他下一部作品更多一些个人的色彩",5
1318,calf_lau,24,No.18 你们说好看就好看吧，究竟好在哪里，咱也不敢问。,2
1319,穿山,19,Heartbreaking，近年最揪心的残酷青春物语，出影院看到这么好的阳光都觉得罪恶。“演员的脸是火药库”，周冬雨和四字贡献了中国版雪穗&亮司，《圣女贞德受难记》式的哭戏特写美学在此复活~蝴蝶不堪重负飞走，沉念历劫释压重生，未来亲手断送未来，北山靠山留得青山，正义追寻真相正义……角色都非常鲜活→危机四伏的世界惊心动魄，互相舔伤的羔羊与狼结成命运共同体。特别喜欢的两处是把同理心弱的女警设计成孕妇，引出孩子要生在何种世界的质问；以及高考出分后警官去找陈念，家门口背景的铁栏杆＋周冬雨的寸头和监狱情境共振。拼高考的情节占超大比重，很能勾起观众的PTSD啊！后半段的错序剪辑颇见功力，《七月与安生》的时候就见识过了，这部层层逼近真相的用法更贴切。一星扣在模仿东野圭吾痕迹太重，还隐约看到《告白》的情节。,4
1320,⎝丁凯乐⎠,31792,"实名反对最赞说烂片的评论，这是人类无法逃脱的真香定律！
看完觉得不值票钱可以来快乐星球砍我！",5
1321,嘟嘟熊之父,20300,卧槽居然看哭了，这才是货真价实的国漫新希望，终于不再是假大空的中国风堆砌，而开始借神话寓言塑造真正的“小人物”。背负原罪的出身，命中注定的死期，对存在的笃定和身份的动摇，竟指向《刺客聂隐娘》的内核：一个人，没有同类。完整的世界观构建，父子母子师徒兄弟友敌，每一段关系都处理的有血有肉全无敷衍。美术剪辑配乐动作设计，处处都是亮点，就连喜剧部分也绝非装疯卖傻而存在无数细节作为支撑。海边夕阳踢毽和社稷图虚幻仙境两部分堪称绝美段落，飞驰想象力和一流制作实力的结合，值得一刷再刷。严格说是四星电影，但愿意加满五星狂推鼓励！,5
1322,凹凸,26247,邓超救不起这暑期档，哪吒可以。,4
1323,谢谢你们的鱼,11128,牛逼！牛逼！牛逼！4年前翻着白眼看完了《大圣归来》，4年后热泪盈眶地看完这部《哪吒之魔童降世》。没想到2019不仅仅是中国科幻大片元年，本片更是和《白蛇：缘起》一块儿创造了国产动漫作品前所未有的高潮。扎实的故事，生动的角色，饱满的情绪，炸裂的场面，这一切都构成了110分钟云霄飞车式的、畅快淋漓的观影体验，表面上是哪吒的传奇，骨子里面是《绝代双骄》+《悟空传》，毁天灭地的逆天气势更是燃破天际，好一曲震撼人心的“冰与火之歌”！都给老子去看！,5
1324,影志,7185,“不成，功变成仁”、《神仙的自我修养》、“申公公”、内服外敷效果都一样的解药…前面快笑死；指点江山笔、英气的敖丙、猪鼻子倒带器…中间各种神来之笔；“人心的偏见是座大山，你是谁只有你自己才说了算”、父母面前的生离死别…结尾又被感动得一把老泪。老妈的性格更立体，老爸李靖对哪吒说你的真实身份其实是…时，生怕他说出个“蛋”，这是这部毫不正经却又硬气热血至死的片子能干出来的事。集丧逼和燃于一身，在哪吒面前，没人帅的起来！锁定今年最佳国产动画。,5
1325,使君子,5079,休说苍天不由人，我命由我不由天。新的故事，改编的很不错啊，就是有点短。友情提醒：观影记得带纸巾,5
1326,有心打扰,1602,神话故事新编，以一种不令人悲伤的方式来讲述悲伤的哪吒童年。丰富多元充满想象力画面；包含幽默、热血、感人和人生观点的剧情；还有安排得当的叙事节奏，结尾处高潮更是一波接一波，让观众又是激动万分，又是感动落泪，实在令人佩服，这就是一部优秀的动画电影。,5
1327,阿德,1356,暑期档到目前为止最好看的一部。真正打动我的不是哪吒的人设，而是找回了久违的看港片喜剧的快感！,5
1328,朝暮雪,24981,"看到海报和预告片，人们第一反应就是：哪吒太丑了。
觉得丑就对了，因为本片讲的就是打破偏见。
正如很多人一看这是国漫，就不看了；或者去看了，看了觉得还不错也要自动先扣20分。
电影之中，骂哪吒是政治正确，只要你说哪吒是妖怪，就会有人跟着说；
电影之外，骂国产片、国漫也成了政治正确，只要你骂它，就会有人给你点赞。
其实哪吒不是妖怪，他也想降妖除魔洗清骂名；
国漫也不都是烂片，也有人想拍一部佳作证明自己。
比如这部《哪吒》。
山河社稷图一幕真是天马行空，震撼无比，将曾经只存在于想象中的物品具象化，也将中国神话的无穷想象力展现得淋漓尽致。
那些耳熟能详的故事，不再只是故事，而是能看到，能听到，能享受一场视觉盛宴。
今年有《哪吒》，明年有《姜子牙》，封神电影宇宙即将开启。
是时候以电影的形式让中国文化走向世界了。",4
1329,亵渎电影,11738,技术上还是当下国产动画电影的水准，但在剧作的完成度上，却是第一次这么成熟，这么优秀！以前大圣大鱼或者白蛇这些剧本有先天缺陷的庸常之辈，都被称作是国产动画电影的良心之作，直到这部哪吒，才算是做到了剧本层面上的优秀，兼顾了喜剧元素和主题深度，还为之后的封神宇宙开了一个好头，大家以后可以忘掉大圣了。导演把哪吒的故事做了颠覆性的改编，逆天改命的主题在哪吒身上爆发了耀眼的人物弧光，最后哪吒直接对着电影院里的观众说，今天是我生日宴，你们谁都不准哭，这一刻的泪点实在是太可怕了。第一次给国产动画做自来水，在这个萧条的暑期档，这部肯定会是爆款。,4
1330,阿珂,6755,这个夏天还有比“藕饼”cp更火的吗？,4
1331,明安,4012,“所有龙把鳞片扣下来的时候，我真的感觉敖丙压力太大了。”“我们全村可就指望你一个人去考大学了啊，一定要上清华啊。”“就算把其他报清华的人都杀掉你也一定要考上啊！”,4
1332,徐若风,3838,目前国产三维动画中的最佳。和年初的《白蛇》一道，富足想象力之下的经典魔改，在人物、情节和视听呈现上都冲着一股劲。但还是有些遗憾，双生的概念没有做得更加复杂深刻、部分低俗笑料虽有趣但跳线。可能是我期待太高了。,4
1333,二十二岛主,1685,戏说不是胡说，改编不是乱编。把太乙真人设计成和肥猪作伴，哪吒和敖丙还能成为朋友，如果按照六老师的逻辑，这部电影的主创团队是要向本国人民谢罪的。但你不能否认它确实足够好看，而且并没有脱离《封神演义》中哪吒故事的框架，只是在几个重要的情节点上进行了富有现代意义和人情味的改编，很有创新颠覆精神。电影中几乎每一个角色都能够立得住，尤其是围绕哪吒的觉醒、亲情、友情都进行了合理且动人的铺垫，可以说这三条线每一条单独拎出来想做好都不容易，而做好了汇聚起来释放出的力量真的就是又感动又燃。本质还是想探讨人定胜天的问题，成佛成魔全在一念之间，最重要的还是做自己，这可比某些鸡汤说教的要容易接受的多。小包袱很多，但有的实在过于低俗，放屁梗熊gay梗那些让人看着实在不舒服，总体瑕不掩瑜，值得一个好成绩的鼓励。,4
1334,深夜声噎,480,火然，意思是要火的样子。比大圣厉害多了。冰与火。不虐(让再长大点再来虐吧，先美好童年先)，从头笑到彩蛋，踢毽子感人。丑萌喜欢。坐等好影院屏幕二刷。3D记得带上眼镜儿~火，火个小哪吒吧,5
1335,帕拉,8187,这种段子堆成的对白恕不是我的审美。,2
1336,字母君,27651,讽刺的是，尽管角色口口声声说着“做自己”、“我命由己不由天”、“最害人的是成见”，电影却依然一直在用对肥胖、结巴、娘娘腔等特征产生的成见制造无价值，且一点都不好笑的笑料。,3
1337,桃桃林林,1105,7分，制作确实非常突出，尤其是夕阳下踢毽子和变身两场戏，印象深刻。这也说明，华语动画只要真是踏踏实实下来做苦功夫，还是能出佳作的。剧情相比老版做了很多革新，包括新增的父子情，这个见仁见智吧。主题则是神魔我做主，我命由我不由天的中二少年感，放到现在倒是挺燃的。哪吒变身之后也是大加分，跟敖丙的兄弟情也是相当新时代趣味了。希望每一部用心制作的华语动画，都能有好的成绩吧。不过，个人还是觉得大圣更好些，所以，刚刚还专门给大圣改了分，这样才公平些。都好都好，都加油，都加油!,4
1338,姨妈的鸭,992,一切都很好，但是哪吒，我想我看过更好的。,4
1339,张小北,203,这是导演的动画长片处女作啊！,5
1340,时间之葬,14115,又一次高举“国产动画良心”的大旗之前，我好奇的是我们的“良心动画”为什么非得加入那些尴尬又低级的网络段子式笑料，难道非得把自己打扮成一半臃肿粗鄙一半热血激昂的割裂模样，才足以迎合主流观众的口味吗？,3
1341,哪吒男,758,谢谢把我拍的这么好！,4
1342,孔鲤,641,点映看完了，不剧透地说，除了哪吒和他娘的人物关系外，这部电影把传统的哪吒故事里人物关系都改变了，哪吒和李靖、哪吒和太乙、哪吒和敖丙等等，因为有这些关系要重新做，所以这些人物的设定才和传统的不一样。整部电影本身严格按照商业片的形式，几个情感转折的节点都掐准了时间，不夸张地说，如果这个系列电影要做下去的话（还有之前的大圣、之后的姜子牙等），《大圣归来》和《魔童降世》在这个系列的地位相当于这个系列的《钢铁侠01》和《美国队长01》，但前提是一定要做下去。,4
1343,木卫二,318,承认期待不高，看得有些意外。我不是哪吒迷，而更接近封神迷——实为情怀的那种玩意，所以看到片方想要铺封神宇宙，无论成败，总归是有人在做这么一步，并且，这一步，作为起点是恰如其分的。不存在“哪吒就应该是代表/刻画什么精神”之类的说法，动画片也不是低幼倾向的文化产品。性格转变过快，密集迎合观众笑点之类的缺陷有不少，但来日可期，可以再打磨。,4
1344,王大根,9490,"2019年，哪吒都成家庭教育成功典范了，就算你是魔童转世奔着毁天灭地来的，只要家里有钱有权有天命，妈妈爱你爸爸把命都给你，再顶级名师1V1封闭式教育，不愁养不出一个精英来。金吒木吒抱头痛哭：“这个家里没有我们的位置……”
敖丙是真可怜啊，背负了整个家族的不甘心，一人给片鳞好比读大学前村里每家每户给抓把小米，可走到城里，人家一看你头上的角就知道底细了。纵使哪天真能修炼成仙，身后还林林总总一大串亲戚呢，可敖丙能成仙吗？不被社会生吞活剥扒皮抽筋就不错了吧",3
1345,孤语独行,3971,哪吒这个形象真的是毁童年，很多人都说这部代表着国漫崛起，请问此种好莱坞式的动漫能代表中国文化嘛？,1
1346,蚂蚁没问题,7458,各种方言、结巴、放屁、烧裤裆的梗，还有什么指纹解锁、游乐场之类的舔当代科技，所有笑点都能在半分钟之前预知，弱智当好笑。最不能接受的是把主题又变成什么“不信命”之类的俗套，那句泛中国地区最中二病没有之一的“我命由我不由天”出来的时候，我饭都要呕出来，本来我们已经很没有反抗父权的人物了，硕果仅存的哪吒也要变成这样，“削骨还父、割肉还母”完全没有，爹妈爱我，父慈子孝，让人忍不住竖中指，行吧，【父母皆祸害】小组关了，李靖也洗白白了，我服了还不行吗？我信命了好吧,2
1347,frozenmoon,337,人不过就是半神半魔的造物，这故事按照这个路子衍生。整体非常工整，技术让人赞叹，自《大圣归来》到《哪吒》，这条从中国神话拿改素材的动画之路被证明是最经济实惠的。这里面其实有着另外可以深化的内容，就是几个角色的象征，哪吒像个为民请命的知识分子，但被庸众看作妖怪，他的叛逆不被理解和尊重，龙王是个归顺的反叛者，但被招安并不代表被信任，他的下场故事里讲得很清楚，而敖丙是甩脱出身帽子的唯一机会，而最终，这个年轻人和哪吒那个反叛者合二为一成为一个被大众颔首的理中客。这到底是成熟还是悲哀呢？只不过这个方向肯定不会被明确提点。想想有点悲哀，动画片的形式让这类作品成为了我们电影中最可能表达一些别样内容的容器，但也因为形式，那些表达最终被掩埋在搞笑和特效之中。,4
1348,方枪枪,439,童年时期，最难忘的一个画面就是哪吒自刎！这么多年过去了，又看到了一个看起来丑爆丑爆的哪吒。故事在原作基础上做了颠覆性改编，面子上不必多说，里子中关于父爱的感动，自我认知的成长，世俗偏见的以及反叛意识，都值得称道。还有很多现代化元素的融合也别有趣味！自来水安利，去看就对了…,4
1349,大島,239,一出生就有黑眼圈的孩子肯定不简单,4
1350,乌鸦火堂,289,这才是暑期电影应该有的样子，不闹海的哪吒，是文本与技术双成熟的华语动画。故事流畅、角色生动，虽然魔改，但整体路线还是以脍炙人口的大闹陈塘关故事为基础，且更符合当下文化价值。观感体验与大圣归来很像，笑料与热血并举。设定方面除了哪吒三件套外，山河社稷图、混元珠等设定都是源自封神的噱头，也有小云云、结界兄弟等可爱的原创角色。只可惜结尾大战意犹未尽，不算过瘾。至于画面嘛，制作水平早就不是华语动画的掣肘了，这部更是有着美观造型和时髦特效的视觉大餐,4
1351,萨嘎摩多熊猫桑,3106,国产动画发展了这么多年，似乎是越来越不明白技术它就不是这个行当里最根本的东西，不明白作品里塞再多大而空的感情也无法真正打动人。古往今来反父权反愚孝的动画人物有几个？这么一个难能可贵的形象还给毁了，改得面目全非为什么还要继续叫哪吒？就是叫王小明也完全没问题。至于笑点，永远低俗而不自知，片里翻来覆去地嘲笑结巴、胖子和娘娘腔，有意思吗？做动画的各位是大人了都这样子，还指望我们的动画教出什么样的小孩？,2
1352,Kouros,5337,李靖到底是为了什么做 揭穿敖丙身份 这样损人不利己的事？,3
1353,[已注销],337,看到顶着黑眼圈、要吃人肉的哪吒出来，感觉就全对了。 大家都知道颠覆好看，可多数颠覆改编问题在于，颠覆之后又要束手束脚，到最后干脆成了反颠覆。本片中成了魔童的哪吒，到最后同样没办法颠覆到底，但本片优秀在角色的转变遵循着最质朴的感情线——它是哪吒在人群中艰难的自我认知，也是哪吒父子的若即若离，它完全像极了多数父子关系模式中的对抗、理解与守护。 让哪吒只是想不怂地活出个人样，便也不用到最后对人群不会消散的偏见选择性装瞎，更不用去印证百姓值得守护。这气质，真不多见。,5
1354,danyboy,221,刨去了哪吒自杀还父的情节，就抽去了哪吒故事的灵魂。我只能说，这是另一个故事，我只能说这个新的关于青春期的故事讲的不错，舞美、画工、形象设计都好。但，这是一部拍给80后的电影，为人父母的80后很爱看吧；养过利维坦式宝宝的80后很爱看吧；熟悉周星驰式喜剧的80后很爱看吧；把自己代入到李靖夫妇而非哪吒和敖丙的80后们很爱看吧。你们一定很爱看，因为你们已经不再是曾经那个哪吒，而是守着工资的总兵咯。一言以蔽之，这不是哪吒的故事，但不妨碍是另一个讲的还算不错的故事。片尾曲的歌也不错。值得票价，就是我全程到目前都醉着。,4
1355,LORENZO 洛伦佐,254,几个小缺点：娘炮那个梗用得有点太多了后面就烦了，结尾大战有些拖沓，段子堆得有些太密集了导致最后情绪有点破碎。其他都很好，比［大圣］好，可能是这几年最好的国产动画，李靖太可以了吧。,4
1356,Die Katze,2662,老版可是提倡自由意志的。,1
1357,谢飞导演,109,中国的封神奇幻故事是未来商业娱乐电影的大宝藏，这还只是个小开头！祝贺这位年轻的新编导。,4
1358,LOOK,2137,远远不如小时候看的《哪吒闹海》来得撼人心魄。传统中国各类文本，动人的都是关于人伦的张力，哪吒是骨肉还给父母，修得至纯至净莲花身，本作改得不伦不类，不中不西，对抗个人命运很是大而无当。人物造型、笑料、桥段，迪士尼、香港无厘头、电脑游戏借用不少，意思却不大。迎合的心态永远弄不成一流的商业片。2.5,2
1359,认真的泰罗,1152,丑，魔童就得是丧尸脸吗。,2
1360,寒枝雀静,241,C＋/ ①相比被盛赞的剧本，反倒是视觉形象的建构比较出乎我意料：莲-火-毽子（鳞片）-红莲的意象联结贯穿了全片，自细微琐屑至宏大奇观完成了完整回环而又颇具想象力的体系。②剧本其实有点过于依赖“孩童”人设，一方面助益了影片暗黑而又诙谐的混搭基调，另一方面也遮蔽了部分剧作上的仓促甚至让人物的成长显得不够充分（比如，“控制”的习得只是如此简单的事情吗？）。③导演对叙事时间的理解可能有些粗糙，连高潮戏一条线到一半时间停顿切到另一条线这样破坏节奏的小瑕疵都好几处。④至于大量不合时宜的笑料，让它们融入叙事的办法只有一个，就是添加让这些“异类”同样受到压抑的细节，而不是大大落落地丢包袱。,4
1361,欢乐分裂,221,3.5；较多低幼欢脱段子集合的表象并不能掩盖其悲剧的本质，越往后越动人，在改编原著的基础上，文本大刀阔斧地改变走向，奉献了一个在（国产）动画中难得一见具有邪气的魅力角色（取下乾坤圈，变身一刻堪称全片高光，碾压帅气敖丙）。善与恶，水与火，在充满偏见定论的二元世界，这两个承载了命运错弄的少年，最终以“我不信命”的信念发出天问，完满开启「封神」宇宙，十分期待了。申公豹和龙族的命运也非常具有意味深长的寓意，并为丰富主题的完成提供富含信息量的支线提供。,4
1362,千秋指白头,1349,不是做的不好，不是不用心.恰恰相反我一看到宣传的第二天就去观影了，本人对哪吒这个人物的感情区别于其他所有的动漫人物，我从小爱读封神演义，自诩为是看着神的故事长大的人，哪吒最重要象征着对父权挑战忤逆的精神在这部动画里面被阉割的干干净净；太乙真人，永远站在哪吒这边，无原则帮他对抗父母、原则、天庭，做好身后事的仙风道骨之人，被丑化成一个骑着猪、说着四川话的胖子（先说明我不歧视胖子，我自己就是胖子，但这里的太乙分明就是丑角）.如果说cp是哪吒和太乙，我愿意嗑，太乙之于哪吒，那比秦五爷对依萍还要好啊，要星星不给月亮，你只管干，出了事我给你兜；在这个电影里，他仿佛一个丑陋搞笑的班主任罢了……至于敖丙，呵呵，一个被哪吒随手打死的富二代有什么资格和他组cp？总的来说，对于本片，我并不失望，我只是愤怒.,1
1363,小时候可牛B了,1124,专属中国的另类超级英雄吧，故事改编太大，我一般无法接受，我的原则是，这么喜欢改编，为什么不自己原创一个剧本，说到底还是剧本不够硬，想蹭别人的ip,2
1364,你大豪爷,236,哪吒就是那种看完了刷评论压根不会点开差评去读的片子，一定要看IMAX。 ,5
1365,同志亦凡人中文站,117,跟“哪吒闹海”相比格局太小了，得了狂暴症的哪吒也不太讨喜。但创意和细节都值得嘉奖，还有N多熟悉的家乡元素。让封神宇宙来得更猛烈些吧！（这版的李靖我可以…）,4
1366,卢舍那,3628,就…大家对国产未免也太宽容…,3
1367,地平线的旧火车,930,国产动画区真是最分裂的一个区，很多人一边叫着动漫不是低幼作品一边为片子里的低幼笑话鼓掌……哪咤这个形象看你想怎么塑造，是反抗封建礼教的悲剧英雄，还是奉行封建礼教才能带来好果的教材？导演看来选了后者,2
1368,后自愈,197,中国动画缺的不是技术，是故事，和讲好故事的能力。在故事的完成度之余，还有一定的深度。最难能可贵的是，哪吒是个反传统的英雄，他天生反骨叛逆又肩负重任，他是不被认同的异类，在戏谑的打发愁苦之后，迎来最终的爆发，切切实实的感动。李靖也一直教育儿子哪吒，不要在意他人的眼光，要做自己想做的人，不要轻言放弃，包括在生日宴上对儿子说的一番话，一个不善言辞却一直包容理解儿子的父亲形象就油然而生了。要说教育和父子情，吊打隔壁《银河补习班》。,4
1369,西帕克,164,哪吒的削骨还父，削肉还母，被简化成父爱让他找到自我。原本故事中的反抗父权，也成了对抗世人的眼光。他的魔性可能像是科学怪人把小女孩扔入水中，只是因为对事物认知的体系不同。甚至屠龙的原罪也被略过，成了又一部“绝代双骄”。这样的叛逆更加通俗也更加安全，也是另一种时代精神吧。,4
1370,把噗,85,徐克+周星驰，精准复刻。,4
1371,谋杀游戏机,155,光线点映。冷不防看第一支预告确实有点挑战审美，不过看完就会完全爱上这个古灵精怪的混世小魔王，是当下流行的丧燃款。外表邪魅狂狷烟熏妆，内心是个单纯善良的小孩，好面子装酷很可爱。饺子是学医的，一点点自学成动画导演，了不起。制片人说这片并没有花很多钱，请不起一流特效公司，就找了一堆二流三流小公司磕了好几年。画面比大圣精细，前半段笑点密集，哪吒无敌破坏王状态、四个人追逐打斗长镜头很精彩，密码指纹解锁、坐骑放映机猪、山河社稷图、指点江山笔、三维弹球有很想象力。父爱、母爱、师恩、和基友敖丙亦敌亦友等人物关系也都刻画得比较充分。哪吒要拍成三部曲，明年还有姜子牙，非常期待上古版复联了！,4
1372,一棵无聊的树,2893,全程冷漠脸，我太讨厌熊孩子了，尤其是这么丑破坏力还这么强的。还有给小孩配不屑御姐音让我感到不适。,3
1373,camus,75,中国的商业动画片已经甩开商业电影几百条街,4
1374,初悴,973,"感觉无论从美术还是配乐都和白蛇缘起与大鱼海棠差远了 
那个太乙真人肥头猪脑还一股子方言味儿
结局还是经典的中国式动漫强行大团圆结局
故事情节不算差 但表现的真的很低龄化
很多人吹 说它是目前国漫的巅峰 我觉得太过了太过了 不配 真的
",2
1375,恶魔的步调,130,用周星驰的元素做中国式的幻想喜剧3DCG动画电影，这样的模板，确实是个可复刻的方向……,4
1376,三藏法师,1227,现在上映一部国产动画就是神作，个个都是神作,1
1377,耿直的减肥少年,882,现在看来，中国会讲故事的导演和编剧一只手都能数的过来，中国电影行业现在就是一具大型的行尸走肉，一只没有灵魂的资产怪兽。,2
1378,路西法尔,597,一个典型的伪古典主义故事，正适合真正古典已经死去的时代：所谓正义不过是天庭把持的一套话语，而实际上已经没有人再信仰天庭的至高权威，龙族对天庭政策已腹诽千年，哪吒的悲剧完全源于一个失败的预言和一连串僵化的行政命令，但没有人试图修正体制，所有人都在帮助天庭秩序自动化运行然后试图偷偷挖点墙角。剧中的角色除了一个小朋友，几乎没有任何人能向他人打开边界。这种片受到时代的欢迎，正所谓“斯人有斯疾也”。,2
