,username,vote,review,rating
137,黄油五十克,10,死者的亡魂在电影里复生，他必须赶往招魂的现场，以完成最后一次对话，之后是告别和远行。以血和泪，以共担罪恶经由电影完成父女相认，缔结生者之间的契约。完全抓准了电影之于我们的意义，以身体的方式、以集体记忆的方式、以告解的方式、以人与人之间纽带的方式，然而远比这些更多。在室外镜头中，镜头永远把天压得低低的，人在画框和地平线挤压的狭缝里行走。这样的摄影风格和漫长而坚硬的行走贯穿他三十五年的从业生涯。审查试图以生添的结尾粉饰片中最大的谜底，然而我们在第一次黑屏时就知道，留白的结局是真正的结局，因为它以不能提及的时代背景暗示了他，还有那张胶片，也就是他女儿的共同结局。的确是他新千年来最佳作品，我们从未如此需要电影。,4
138,岩井俊七,16,尽管这不行那不行的是挺烦人的，但这年头的趋势是动不动让审批成为背锅侠也很累，像是一部电影本身制作的问题、投资、市场什么的问题，现在都找到了一个万能的借口——电影菊，像是经过回炉删改的片就拥有了天然的“好片”功勋章；评论里的删减对比看后，扪心自问，哪怕这些情节都在，本片水准会有质的飞越吗？！再扪心自问一次，和风雨云开头一段的背景对影片的根本作用一样，本片是否只能在该特定的时代背景下才能成立？！真的别再老是转移目标了，请把目光回归到对电影本身优劣的判断吧；本片描绘的此类人与人之间偶然的情缘，非常纤细、微妙的，是难度极高的类型，需要很强功力方可达到触动心弦的境界，本片的表现尚有距离；再以及，也别再总是给电影情书了，先把范师傅的临别礼物换成24格再说,3
139,海樹,8,除了片源，还有些不足道的细节让我很膈应…作为一个持有山艺1级证书（也就是看地图这事我拿过证书…）的摄影师，路人指路说往东走后，张译脸上的阳光一会在左一会在右，我就…你往西走干嘛！？往东啊！没听过一部拉萨朝圣的电影叫《太阳总在左边》吗？然后张译把卷好的第22本放进片盒里的时候也是…片头要贴胶布固定啊！你方向放反了放映员不好拿啊！…诸如此类……但张艺谋调教演员真的是一流。除了两位男主，刘浩存也很打动我…心疼这位演员一秒钟。还有就是，摄影比起黄土地和红高粱，landscape总觉得小气了很多……最后，可能这三位角色没有一个真是爱电影的……我佛了,3
140,等马尾,2,因为“技术原因”退出柏林电影节，文革已过，另一个文革好像又要来了。冯小刚说过，好莱坞的导演可以站在舞台上去跳舞，我们是带着脚镣在舞台上跳舞,5
141,思路乐,17,【A－】从第一个镜头就能看出张艺谋的执着:在观看媒介和观影习惯彻底改变的当下，他仍然痴迷于完整呈现人物的步态。无论烈日与静夜，对白与配乐都被高度压缩，只剩脚步在旷野上的回响，以及高度提纯的视觉体验。关于情感、伤痕、审查与时代，都被张艺谋精巧潜藏在“元电影”形式的创作互文中。宣传工具也好，精神贫瘠也罢，至少《一秒钟》对电影的炽热情感是无可置疑的。在胶片被偷窃、损坏而修复的过程中，它是「物质」的；在保卫科与劳改犯一同为电影落泪的刹那，它又是「共通」的。但到了影片末尾，我们亲眼目睹那些情感依托、时代记忆、创作内核与胶片一同埋藏在风沙之下，电影唯独不再「永恒」。在张艺谋的创作生涯中，这或许是他最纯粹的一部作品，只是为了那无数被遗忘的「一秒钟」而存在。,5
142,梦魇马戏团,11,罗兰巴特《离开电影院》里提到的，对胶片，座椅，黑暗中的荷尔蒙，影厅剧场实物的恋物癖超过电影本身（22号新闻简报／英雄儿女）；逝去的女儿一帧胶片而存活，从活物走向「曾经存在」的证明，也很《明室》或者波尔坦斯基——由此，一种对左翼运动之疯狂的无奈，和解和非批判性。,5
143,盲忙,16,有些人用胶片来放电影，有些人用胶片来做灯罩，是的，和茶米油盐相比，电影有什么重要的呢？可和这些相比，电影又太重要了，重要到你可以为它跨过戈壁，可以为它翻山越岭。张译的角色让我想起门罗的小说里，那个每周隆重地去隔壁城镇看电影的女主，他们不一样的身份和处境，甚至是不一样的目的，但相同的是，电影给了他们一个梦，甚至一个希望，而张艺谋就用一秒钟造了这样一场梦，然后让这个梦又照进了现实：不就是想看场电影吗，咋就这么难呢？,4
144,无非,20,电影散场后只有我一个人留下来看片尾，保洁阿姨搭话说：小伙子，现在唱片尾曲这个小姑娘就是他女儿吗，最后梳辫子那个？我说不是，这个是里边脸脏脏的孤儿，他女儿是粮店里扛袋子那个，已经死了。阿姨不停感慨，哎呦！已经死了啊！哎呦！张译是个好演员。,4
145,GA,18,看到银幕里的银幕上的田方的脸时 我就哭了 什么时候可以看到导演剪辑版啊 不想再看残片了,4
146,初音奥特曼,115,"8.2分，关于wg的内容被删去了确实很可惜，但wg只是一个题材，我们是去看电影的，不是为了wg才去看电影的，有没有wg不能决定一部电影的好坏，但有的人对wg实在是太重视了以至于会忽视电影的其他优点，好像不讲wg就不是好电影一样。
张译演的真好，他演《追凶者也》《八佰》《金刚川》《一秒钟》，每一个角色我第一眼都看不出来是他。有的演员，永远只能演一种类型的角色，永远演的都是他自己。",5
147,Clement陶,27,为了电影里的那一秒钟，不知道有多少人付出了整整一生。,4
148,深邃,12,影剧院里的戏很动人。当刘闺女的影子和新闻片里的女儿重合，电影在极尽戏谑之后第一次完成了女儿身份的交替与张译情感的投射。尽管很快地，张译因为闺女的气话一脚把她踹出了银幕（历史）。但很无奈地，争先进和打劳改的故事还是随着放映机里的大循环不停地重复着，不止是那十年吧。,4
149,冰山的阴影,163,110分钟的《英雄儿女》，要用整整六盘盒子才能装下158400帧的画面；六年未见的女儿，要穿越人迹罕至的沙漠才能实现1秒钟的永别。时代的桎梏将每一个人驯化成小心翼翼的惊弓之鸟，而唯有在银幕反射的残影余像前，人性的本真与温存方才掀起一角。即便纪录真实的胶片能用剪刀和浇水实现「大循环」的魔术，纯净的蒸馏水依然无法修复历史车轮碾过记忆的累累伤痕。从离开电影院的那一刻起，虚妄的美好便为现实的倾轧所取代，而那些曾经血淋淋的悲剧，也终将像那两帧胶片，遗落在岁月的漫漫黄沙中杳无踪迹。,4
150,SleepWalker,17,返璞归真之作。构图简洁，台词精炼，舍弃配乐，缩小格局，让人恍惚以为国师回到创作生涯初期。胶片岁月的迷影情怀神圣且虔诚，拯救22号，就是拯救影迷自己。更深一层的主题落脚于无法言语的时代之殇，渺小的个体在历史的风沙中无力挣扎，难逃被掩埋的悲怆宿命。一秒钟太短，不够看，《一秒钟》挺残，很遗憾。就请，把电影还给电影，谢谢。,4
151,李小丢,12,国师从《英雄》开始，就陷入了形式大于内容的怪圈，很多部电影，连个基本的故事都讲不好。唯一能看的两部，一部是《归来》，一部是《一秒钟》，都回到了电影本身，用最淳朴的电影语言，讲了一个有人味儿的故事。遗憾的是，再也无法重现《活着》的史诗级的高度，在戴着镣铐跳舞的情形下，只能拍成模糊时代大背景的小品式作品，这就使得很多不了解时代背景的观众，无法理解人物的行为动机。这种残缺和遗憾，也是时代的一种见证吧。,4
152,蚂蚁没问题,8,是这几年看过的张艺谋的片子里面最喜欢的一部，虽然就是一句话的故事，但是氛围到了，上世纪的边陲小镇，集体观影，漫漫黄沙，深夜黎明的虫鸣鸟叫，《英雄儿女》与两位主人公的暗合，都很得劲，张译和范伟演得都好，人物鲜灵灵，刘闺女和弟弟也不能说是演得不好，该落泪也不含糊，主要还是声音有点洋气。听说是有补拍？是最后重逢那段吗？反正我是觉得前面留个残忍的虚幻希望，已经是不错的收梢了，最后很像是打个圆场。,4
153,阿朽,9,老谋子的电影出一部看一部吐槽一部。年纪大都要怀念青春了，不爱电影的其实就是你自己吧，名利、亲人，就是没有电影。姐弟演技差到怀疑是不是资本强势输入，给电影人的情书营销停停吧。,2
154,正义B胜,12,两年前看过剧本，所以最后关键情节的删减和结尾很明显的补拍，就变得难以忍受，即便大家可以解读出各种深意，但伤害就是伤害，遗憾就永远留在那了。有人觉得能看到就万幸要啥自行车，有人觉得这么多限制吃饱撑的干啥还拍，不管怎样吧，未来回望，《一秒钟》都是这个收紧时代一个避不开的注脚。,3
155,张咏轩Wayne®,14,这个版本给删减的都不连戏了，人物之间的关系和构进也缺乏说服力，电影的主题明明明朗却要被密不透风，困在沙漠文化里的欲渴，大时代背景下的人文，个体流露出的悲剧色彩，影像与胶片的互文，都满富仪式感和符号性，如果提前交代了男主劳改和女儿牵连致死背景的政治成因，观众的感知和共情一定强烈过双倍，当然当女儿的影像出现在大荧幕上，张译泪眼婆娑的时刻，观众也大概知晓了那些不可言说的痛处，故事里全藏着隐忍，时代还原的都是寓言，见过太多的讳莫如深，也就不难理解内里的克制，越是轻描淡写，越是波涛汹涌，命运的颠沛流离，见证时代的荒唐悲哀。★★★☆,3
156,冬寂網路.com,5,"本雅明认为，电影的复制破坏了艺术作品的“灵光”，《一秒钟》则是反其道而行之的一次媒介考古学，目的在于重建电影神学，以及关于媒介的想象，影像与放映机的蓝色是科幻影片之中常见的，关于“未来”的色调，旧式的放映机被重新表述为未来，同样，我们可以称之为蒸汽朋克。
被破坏的胶片在“水”——来自大地，并且被再次蒸馏的神秘原质之中复活，然而银幕又是一个开放的空间，银幕之外的一切都能加入其中，《一秒钟》的媒介意识总是游走在“纯洁”与“不纯”之间，唯一可以确定的是，只要银幕被挂起，日常空间转化为剧场空间，在这个“场域”之中，上演的一切都是神圣的。
——然而，《一秒钟》的胶片效果自身却是由数字技术模拟而来的幻象，当数字影片特有的掉帧如同“刺点”般闯入“胶片”之时，观者或将从梦中苏醒，陷入一种多重持留的并置之中。",3
157,樹,7,像泉水和诗，干净，朴素。是一则寓言，都是阴差阳错的相遇、难以捉摸的宿命以及不可言说的沉默，地盛开天，天在映像里，人在等春天，哪怕只有一秒钟。00年后张导演过的最干净的电影。,4
158,唐宋,11,在古代，封建奴隶社会，一个庶民很有才，也很会唱戏，后来成了角儿，经常在宫里给主子唱，或者听从主子差遣，给各个番邦来朝的使节唱戏。再后来，他被主子尊为座上宾，被众生尊为“国师”。他以为自己大半生小心翼翼，如履薄冰，投其所好，总算可以为自己坎坷的过去写个小曲。可是，他没想到，他的小曲还没唱出来，就被剥夺了唱的权利。这个古代的小故事告诉我们，即便你是大家眼里最得圣意的“国师”，其实，你只是主子眼里的一条狗，很多时候，看似已经爬到上层的你，其实连表达的权利都没有。当然，那是在古代，现在是不可能有这种事的。,4
159,Pluto&Piaget,8,“狗日的能看一夜” 作为物权客体的胶片远不及作为知识产权客体的胶片动人，尘土飞扬的礼堂里，观众举起孩子、篮球和自行车，以便投射放大的光影在幕布上，这一段太深情了——明白了吗？艺术就是生命，戕害艺术就是戕害生命，戕害艺术的也终将戕害生命，从生到死的全部，不过是胶片对抗黄沙，可惜总是多情胶片无情沙。英雄儿女结尾处，崔干事也看哭了；可是第二天上路，他妈的保卫处，还是一秒钟也不会给你留。“国师犹如此，旁人何以堪” ps放到“二年后”，影厅突然开灯，直到字幕都通明，好像放映员在提醒大家：这部分不算电影。,3
160,故景丰,12,"8/10  返璞归真，柔情似水。没有刻意煽情，只有藏而不露。时代创伤下的原始情愫映射着质朴与真挚，卑微的、无奈的，悄然而入、汹涌而出。“电影”是符号、亲情是永恒。影片开篇就有一股沉着之气，少对白、主要以人物动作形态代入，空镜头作间隔，收尾与之呼应，同样手法，凸显注视与感知（结尾即便是补拍，也并不十分突兀）。剧情中某些背景与线索的模糊化教人偶感苍白，但情感力的延伸、串联在临结尾之前便已产生出能量转换为共情。张艺谋此次用一种看似隔靴搔痒的手法，却让观者为其动之以情，晓之以理。
张译的角色在演员表上注为“逃犯”，也许正是这种悲凉的感觉与电影本身产生了联结，悲哀的、辛酸的，化作泪、变成忆、是为情。解脱与释怀，或许吧，只是我们不能忘怀。
P.S. 张译是让人惊叹的演员；刘浩存充满灵气；范伟是手到擒来。",4
161,文泽尔,11,提前点映 其实各方面都是与《陆犯焉识》一脉相承的 老谋子恐怕还打算拍个三部曲,4
162,西楼尘,5,米袋是女儿的清洗液，只有争才能洗掉污点。胶片是时代的记忆符，只有看才能留下印记。清洗液抹掉一代人的智力，我只能捏住一截胶片管它叫女儿。他们用床单抬起影像的棺柩，用扇子拂去时代的尘土，欢呼着电影可以放了，坐在台下参与我女儿一秒钟的葬礼。历史里每个渺小的人，都在电影里获得放大的时刻。,3
163,大黑骡子,8,其实真没有想到，我这么一个对迷影片自带好感的情绪化观众，会不喜欢这一部。。。。最气的是，感受不到真诚。那些老谋子式审美的漂亮镜头，甚至成了减分项，本就不坚实的剧作基底，更加显得割裂。真的有必要表达这么多吗，可能因为我不过一个小小影迷，理解不了国师胸怀天下的责任感吧。,2
164,深夜的阿斯伯格,229,电影情书，粉饰太平，补拍情节没有去找亲女儿显得很拧巴。最后段落真的是，一张白纸山楂树，艺谋衣角艺谋跑,4
165,风间隼,10,新世纪难得的反映特殊年代的电影，张艺谋还是拍自己熟悉的生活比较在状态，感觉都对。把电影本身作为“职业民俗奇观”来展现，清晰胶片段落充满梦幻感，与苍茫的沙漠对比鲜明。张译演出了主角的隐忍、凶狠和仗义，范伟的表演拿捏得也非常到位。剧情有些小瑕疵，估计是删减所致。,4
166,HarperDie,10,那个时代对人思维的影响渗透在了每一秒钟，每一个想法、每一个决定、每一个举动，比眨眼的时间稍长，比遗憾的空间更小，比24帧画面的细节更满溢。哪怕有那么一点点重来的区间呢？没有的。都在煎熬着，痛苦着。集体的狂欢比发肤的撕扯更疼痛。就像现在还在坚持创作的张艺谋，仍然锱铢必较着那一个个一秒钟。,4
167,一枝酒,29,來，騙！,2
168,小溪笑嘻嘻,30,三星半，再次感慨张译演技太好😭喜欢结尾丢失在流沙中的一秒钟。故事很清淡，但这不只是情怀啊～,4
169,英年早睡,31,听说张译角色是文革迫害入狱一整段被删了，就靠范伟一句你被人整了就略过。也听说删掉了他女儿已死的确切信息，这就使得这个角色冒这么大风险逃跑出来看女儿一秒钟的动机立得很不稳了。虽然这些都没有了，但张译和刘浩存之间的相遇所擦出的人情味还是拍得十分动人。能圆满的都是做梦，有遗憾的才叫人生，所以最后那一帧的胶片还是成就了这个遗憾人生。结局他两都笑了，不知道是否补拍，但这一笑的含义大概是表达张译释怀了，刘浩存的笑就是纯粹的对他被释放出来的开心吧。,4
170,Enlightening,8,比起情书，更像遗书。正如一分半钟的归来版预告，将近两个小时的正片同样是一部由反复的互指构成的电影：电影中的电影的抢救成功与现实中的电影的抢救失败，只因那始终未能解决的技术原因；遗失于漫漫黄沙中的胶片与无法在银幕上被展示的真相——张九声与女儿其实已经生死两隔，而后者正是殒命于狂热而残酷的时代环境。在这两重意义上，《一秒钟》完成了对自身的反动：如果一部电影不能呈现创作者希望呈现的本来面目，那它就不值得被看到。视听方面倒没有太多惊喜，对于张艺谋来说似乎显得过于克制了。想对审查体制说两点：请把电影还给电影人；以及，历史将审判共犯。,4
171,悖论,7,张艺谋导演想自私一把，没成～但仍然是今年看的最流畅的一部，啥是功底这就是功底 ～,4
172,文森Vincent,10,真无聊，忍住给两星的冲动勉强给个及格分。★★★,3
173,what'swilliam,11,3星半。“技术原因”可能是本片加分项。1.题材真挺敏感，女主像福原爱。2.表演和场景话剧感很重。3.从主角到配角，一个比一个讨人嫌，略影响我代入感情。4.导演想表达很多，作为电影人对胶片电影的情怀，作为观众对那个年代的追忆，以及一个父亲深沉的爱，但总感觉缺少了致命一击，和删减无关。5.导演说本片是他写给电影的情书。如果处理成《雨果》《天堂电影院》 ，效果也许更好，这部不是情书，因为太多血泪。6.有人批评某些部门“没有勇气面对历史”，那也请有些人不要利用历史制造对立。,3
174,白发生,158,一秒镜头，两格胶片，三段人生，万般滋味。国师不愧是国师，年近七旬，返璞归真，拍出个人近20年来最佳作品。所谓大道至简，放下对形式的执念，专注于内容本身，以一场胶片争夺（电影保卫）战为主线，串联起三位主角的人生经历，呈现出一个时代的社会风貌。简约，但绝不简单。表面是对电影艺术的致敬和感怀，内里是对前尘往事的回望与反思。看似情书，实为挽歌。被具象化为两格胶片的那“一秒钟”承载着太多太多——个体的命运，时代的浮沉；深厚的情感，沉重的历史。它近在咫尺，却无法触及，终究被狂风吹走，遭黄沙掩埋。红日当空，难见真容。在一番“精心修复”后“重获新生”，进行着极为喜（feng）感（ci）的歌颂，本片与22号《新闻简报》的遭遇如出一辙，堪称银幕内外同频共振的魔幻时刻。,4
175,榜上有名猫,34,点映场先鉴，这是一部极有可能被低冷的片名、沙调的海报所耽误的佳作，讲述了一场放映事故的故事，“一秒钟太短，但一辈子很长”。范伟笑点表现2星，老谋子对时代细节真诚勾勒1星，峰回路转剧本1星，合计4星不过分，整体超出预期，所以推荐给喜欢情怀的朋友。,4
176,迷失东京,14,想看女儿一眼的父亲，想摆脱麻烦的女孩，和想保住饭碗的放映员，打动我的是这三人之间那一丁点儿的情感纽带，虽然人人都应该为自己打算，但你始终可以选择在为自己打算的时候，给可怜人留条活路。在完全不了解删减部分的情况下，我也是喜欢这个故事的，如果女儿死了的情节没有被迫删掉，会让张译的动机更合理，那样的话，这个故事会饱满许多吧。,4
177,Jason Bourne,112,片子太棒了！妥妥的年度十佳，真的很久很久没有被一部国产院线片如此打动了。第一次在电影院落泪，以及第一次真真正正地感受到了张译的演技。结尾的改动着实可惜，不过现在的公映版已经足够赏心悦目，向国师与他的匠心致敬！,5
178,Clyde,6,“你知道他们为什么叫我范电影，因为我放电影这么多年，一次放映事故都没有出过。”而我在看《一秒钟》的时候，却遭遇了放映事故：进场的时候，只有声音没有画面，画面出来后，工作人员拒绝从头开始放映，之后，影厅灯亮，我找了工作人员，才关掉。事发影城是深圳橙天嘉禾影城卓悦汇店。这是一场具有反讽意义的观影。当今的中国放映员，确实需要提升专业素质和职业修养。,4
179,字母君,8,胶片可以将记忆转化为实体，看得见摸得着，然而胶片已被划花，音轨也已失真，无论人们怎么擦拭，历史都不会再恢复本来的面貌，也不会为普通人停留哪怕一秒，只有轧在每个人身心上的那道车轮印永远不变。其实并不算是张艺谋特别好的电影，但电影总是承载着许多电影之外的情感，而正是这些情感维持了电影本身的存在，片尾补拍的几分钟就像黄沙，无意中与电影本身的内容形成了互文。,4
180,平成宅叔,9,老谋子一旦回归文艺类型的创作范畴，其质量毫无疑问是有保障的。加上他擅长营造强戏剧张力，以及在美术和视觉风格上的造诣，市场反馈和话题度自然非常抢眼。犹记得小时候跟着家长们一起去隔壁的村子看露天电影，夜晚徒步十几里地，第一次看的就是《英雄儿女》，那种冲击力至今记忆犹新，仿佛打开新世界的大门。长大后经过DVD和盗版资源的洗礼，才发现银幕才是电影最终的归宿，只有在那个黑暗的空间中，电影才真正成为发光的艺术。它不仅能带来舒适的观感，更像是一个造梦的黑匣子，可以去到世界的任何地方，可以阅览各种各样人和故事，情感体验被放大，细节更加丰富，而这正是电影神奇的地方，用最短的时间带来无数个精神颤动的时刻。,3
181,躲猫猫社社长,14,太蠢了。你想看一百遍，谁让你给我也看一百遍了。,1
182,神仙鱼,5,前不着村后不着店的恶劣环境，保卫科和劳改农场的威胁恐惧，片子拉到电影院即将放映却被脑子烧坏了的人损毁因为技术原因无法放映，紧急抢救完毕依然划痕太多失了原貌，最珍贵的两格被黄沙掩埋永世难寻，放映员问英雄儿女们“看电影该学好怎么还打架”。正片与简报放映顺序对调，简报担当正片地位；“两年后”一出亦成简单的“向上汇报”，但正片在那之前一秒钟已经结束。像角色般血泪控诉艺术和意志的身不由己但近乎无声无力，正如电影本身的艺术能量早被夺走大半。它说的不只是过去和现在，而是从过去到现在这惨状从未断过。可悲可叹只剩那胶片编成的灯罩，在精神荒漠中映射太阳光辉，在现实黑暗中笼住一抹光亮。7/10,3
183,哼哼.floweray,8,"一个极其简单粗暴的论断：
关于那十年，无论是模糊背景还是明显叙事，在当今这个环境下，只要敢拍，就是好导演，只要能上，就证明这个民族还有希望。
可那种悲悯，那种思忖，那种身在异乡为异客的飘零与坚韧恍惚间让我看到了影像中的郑念、章诒和、齐邦媛、高尔泰、王鼎钧、何兆武等等等等。
有生之年，我更想看到他们和她们的童年故事在荧幕上揭开那并不如烟的往事。",4
184,宋雯婷,8,国师开心就好。,4
185,培根君,8,被“风沙”掩埋的私人回忆，但依旧鲜亮动人,4
186,蒲末释,25,一位父亲对已逝女儿的追寻。在明白了这一背景下，这个故事关于张九声的每一幕都让人心疼，从第一遍看到女儿的木讷，到第二遍无声地流泪，最后一个人坐在不想错过任何那“一秒钟”。在继《归来》讲述劫后余生的重逢，《一秒钟》讲述的是身在其中的“失去”。,5
187,華堅馮力士,109,可能是“张大导”近十年最好的一部作品。电影成功的塑造了三个字主要人物，通过三个人物的语言、行为、情绪和经历把当初那个时代的悲苦和伤痕隐忍克制的揭露。不过差强人意的部分自然有，几场关键戏里，也许是本该处理得更有力、更锐利些的，但我愿意相信那些近乎“篡改”式的删节、重拍也正是缘于审片时某些人对这些地方的“不安”和“担忧”。只是公映成片能呈现到这种程度，已然超出了个人预期。相比于给大家“推荐”的建议，我更想提请诸位“珍惜”。考虑到如今日渐收缩的舆论环境以及明年这个极为“特殊”的年份，要想在可预见的将来看到如此题材、如此诚意的作品，定是难上加难。,4
188,陈矮,11,电影院放起了《英雄儿女》，张译瞄了一眼幕布，里面没有他女儿，只有战争、伟大牺牲、为国捐躯、朝我开炮… 他就一眼都不看了，他有更重要的事；电影里的电影里歌颂着抗击美帝、保卫同胞，电影里的电影外，互相举报、欺凌邻人、往彼此头上丢“坏分子”的臭大粪，划清界限，先斗死自己人；那电影外是个啥呢？居然是个连“女儿死了”都不能说出口，《英雄儿女》死了儿女，只剩《英雄》的新时代。还记得全片第一句正式台词张译说，“电影完了”，其实何止电影。等该演的演完了，就让风沙过来淹了吧,4
189,赵启辰,9,如果说一个导演一辈子都在拍同一部电影，那这部就是张艺谋一辈子都在拍的那种电影,4
190,大耳朵嗷大喵,14,其实我哭了。看到刘闺女和译哥一起在大荧幕前看《英雄儿女》中女儿和父亲相遇的那一个场景，他们落泪了，那一刻他们一定也在想念自己的女儿或者爸爸。好苦啊。范师傅也好苦。三个苦命人相遇的故事，幸好结局是圆满的，片尾彩蛋发现刘闺女其实捡到了那一秒钟的胶片。祝他们幸福。,5
191,Mumu,9,看完才知道删改的是什么，也才更理解男主的行为和表现……外形过于现代的刘姐弟俩灾难级表演了。拿哭戏来说，姐姐如水龙头一拧就流，但眼睛里看不出情感，脸上没有表情变化，从正片到片尾哭起来都一个样儿；弟弟干打雷不下雨，活脱闹矫情的熊孩子，但有时又让我误以为人设是有精神创伤的智障儿童。,3
192,sTill-Life,11,这个电影最牛逼的地方就在于每个人都对别人的「恶行」表示了理解：劳改犯理解了刘闺女的偷窃，刘闺女理解了劳改犯的恐吓；范电影理解了劳改犯的威胁，劳改犯理解了范电影的举报。在一个充满恶的时代，我们总是能理解别人的苦衷，知道他们身不由己。所以当我们能理解《一秒钟》的「技术问题」时，我们又是在包容什么呢？/ 寰映大融城@桃花岛观影团,4
193,#小软软#,6,张译和刘闺女的冲突都很为了冲突而冲突，你俩搁那儿内耗啥呢。最后刘闺女捡了个寂寞那里好评，全篇唯一有艺术性的地方。结尾明显为了过审加的就不予置评。刘浩存有啥独特性吗？没有。的确是张艺谋近年来最好的故事片，但问题也在这里：最好的…就这？,3
194,🌵🌵,11,三星半，坏小孩们（刚刚对刘闺女实施霸凌）呼和着催促电影开场，后排近乎凶恶的群众（曾竹竿施展暴力）和众人一起高唱红歌，保卫科的干事们（刚刚制服“坏分子”）在影像流转中潸然泪下，电影就是他们精神和力量的补充和源泉，所以片中的《英雄儿女》是现在的哪种电影？看电影的人又是哪些人？,4
195,毛香菇,5,“原来的故事是，张译是劳改犯，所以女儿要表现，在那扛面袋子，扛的时候卡车没停稳，她为了表现要抢第一袋，就冲上去，被车撞了，死了。这是张译后来说给小女孩听的。” 是张艺谋近来作品中故事讲的最好的一部了。但姐弟的演技可真差……,4
196,基瑞尔,13,2019.1.17（“入围”金熊的日子）-2020.11.27（上映）。没有塞入过多的背景故事，在一个角色们似乎都前路未知的结局戛然而止。它可能复刻了段不愿意回去却又让人珍惜（甚至是羡慕）的集体记忆—在那个年代，放映员的面碗里可以多有一勺辣油；观影是仪式，齐聚、欢声笑语又再次散开，然后再热切等待下一次与“大白幕”的集会。如果没有了[两年后]的那段，大概会给五星；那个时候的落点几乎把情绪推到了最想要宣泄的时候。【当然，这样的“圆满”会让人拥有些希望，如同你始终得相信影像会越来越有力量，时间终会见证一切】。,4
197,毕加萍,29,感恩节的今天看了，张艺谋也是古稀之年了。小故事，有深意。最后阿德还点到其实他女儿已经不在了，有点醒了。看完赶639末班车回家,5
198,江声走,7,3.5  电影与时代的互文。没有必要去解读任何所谓的隐喻，因为它们本来就是彼此互为表里的。任何电影都是某种程度的纪录片，因为故事片身上也会不可避免地带上时代的痕迹。表演的败笔太多，本来还能更好，范伟和刘浩存的身上竟然出现了春晚小品感。而这些败笔和场外的审查刀斧，正是这个时代的痕迹，在这个意义上，它回顾了那个时代，也纪录了这个时代。,3
199,汽车大师,8,沙漠恒久远，一帧永流传,5
200,一條魚佔滿了河,14,在知道刪減之後，只抱著4星的期待，卻只落得3星的現實。不考慮刪減造成的時代背景缺失，喜劇元素和整部電影氣質的脫節，劉存浩稚嫩的表演撐不起女主角的複雜遭遇，結尾多此一舉的兩年後劇情不僅斷了無奈無望無助的情緒，更沒有新的複雜情緒產生作為彌補，作為一部張藝謀電影來說，遠不應止於此。,3
201,告别恐惧症患者,113,一个国家，因为有了那样一段不堪回首的历史，而在血与泪的教训中逐渐走向强大。这本来是一件值得每一个国人骄傲和自豪的事情，却成为讳莫如深的秘密。“一秒钟很短，不够”，张九声轻描淡写说出来的这句话，背后隐藏着的是他人生的悲剧，是他家庭的灾难，是他的国家永远难以启齿的脆弱。他再也见不到女儿了，所以他想抓住这仅有的机会，能留住女儿在这世界上最后的一秒钟。张艺谋用玩了几十年的镜头，完美还原了几十年前一段他最熟悉的生活，不愧是国师，在整体的布置和细节的把握上做到了极致的平衡，就连我妈都说放电影的那些场景跟她小时候经历过的一模一样。国师还有个绝招，就是挑选女主。从巩俐到章子怡，从周冬雨到刘浩存，每一个谋女郎在国师片子里的表现都堪称奇迹。刘闺女见到平反后的张九声露出的纯真笑脸，可以击碎他们所经历的一切伤痛。,5
202,YiQiao,5,两星半//这个世界会好吗//或许是很难再期待我们能再发出什么刺耳的声音了 即使是现在 仅仅是想完成看电影这个动作也一样跋山涉水都不一定可以如愿 至少六十年前他还看见了 六十年后我都不能得见//人是真的很容易被困住 一场打架 一个灯罩 一场放映 两帧胶片 成长背景 生长环境 意识形态 时代洪流 困住了得脱层皮甚至剔骨割肉自刎重生才能有所新生//无法预知被删改的部分 但成片至少还算逻辑顺畅 认爹和女儿身份的调换太显眼了//人物的前情后续全无 故事中的形象像被剪辑出来的胶片 仅呈现出它能呈现的 被噤声的又何止是这段影像里的这些人//大循环是这次的奇观展现//不敢认错只敢剪片//张艺谋最会选初恋脸 张译比范伟好//不该抱有期待观影 应该再《黄土地》一点//和1的远程观影,2
203,大海里的针,3,我觉得剧情有点墨迹，女主的口音也很别扭，还以为是关晓彤。看删减前版本的介绍确实会比院线版好一些，但也强不了太多。根本原因就是太磨叽了，想说又不敢说，看着累。文革这个题材如果不能直白地拍，那怎么也拍不好。我也很理解张艺谋那代人，哪怕已经是国师身份了，依然要耿耿于怀地拍这个题材，因为没人有资格劝他们大度。,3
204,麻绳🚬,2,从小在一个被周围农村环抱的三线厂长大，工厂里也有一个《一秒钟》里这种用来开会放电影的礼堂，条件要比这个农场礼堂好很多，但对电影的向往和沉浸是一样的，所以对这部电影的共鸣很多。这是张艺谋的天堂电影院，也是那个严酷时代的一个避风港，这里有电影能带给人的一切。那个反复放映的《新闻简报》片段，就跟《天堂电影院》中的接吻集锦一样动人，不过那里面托托对着银幕泪流满面，这里张译被围捕殴打，很残酷的反讽。也许有被删减的缘故，觉得有些东西还是没有说透，有情怀但缺了格局。,3
